"";"grid_no";"Code2";"year";"month";"Hrel50_ee";"Hrel5_ee";"Hrel95_ee";"Vrel50_ee";"Vrel5_ee";"Vrel95_ee";"tot_grid"
"7916";73090;"FR81";2012;9;0,003488643;0,002846774;0,004199858;2,93e-05;1,41e-06;0,00012241;52
"7917";73090;"FR81";2011;8;0,005844413;0,00473333;0,007112938;5,05e-05;2,28e-06;0,000206528;52
"7918";73090;"FR81";2010;3;0;0;0;0;0;0;52
"7919";73090;"FR81";2010;12;0,0009306;0,000755067;0,001124957;0,000249268;1,19e-05;0,001043836;52
"7920";73090;"FR81";2011;10;0,006948605;0,005692029;0,008325717;4,15e-05;1,96e-06;0,000174342;52
"7921";73091;"FR71";2012;3;0;0;0;0;0;0;73
"7922";73091;"FR71";2010;6;0;0;0;0;0;0;73
"7923";73091;"FR71";2012;1;0;0;0;0;0;0;73
"7924";73091;"FR71";2012;11;0,00113539;0,000928892;0,001357521;7,28e-06;3,27e-07;3,01e-05;73
"7925";73091;"FR71";2012;2;0;0;0;0;0;0;73
"7926";73091;"FR71";2010;2;0;0;0;0;0;0;73
"7927";73091;"FR71";2011;5;0;0;0;0;0;0;73
"7928";73091;"FR71";2010;3;0;0;0;0;0;0;73
"7929";73091;"FR71";2010;4;0;0;0;0;0;0;73
"7930";73091;"FR71";2010;5;0;0;0;0;0;0;73
"7931";73091;"FR71";2010;12;0,000116786;9,44e-05;0,000141741;5,78e-05;2,75e-06;0,000242189;73
"7932";73091;"FR71";2010;1;0;0;0;0;0;0;73
"7933";73091;"FR71";2011;9;0,001770975;0,001438337;0,002145737;3,71e-06;1,79e-07;1,55e-05;73
"7934";73091;"FR71";2011;1;0;0;0;0;0;0;73
"7935";73091;"FR71";2011;4;0;0;0;0;0;0;73
"7936";73091;"FR71";2010;7;0,000403253;0,000315303;0,000507029;6,35e-06;3,07e-07;2,59e-05;73
"7937";73091;"FR71";2012;4;0;0;0;0;0;0;73
"7938";73091;"FR71";2012;12;0,000286938;0,000234852;0,000343892;1,87e-06;8,91e-08;7,85e-06;73
"7939";73091;"FR71";2011;10;0,00195229;0,001596419;0,002336306;1,23e-05;5,78e-07;5,15e-05;73
"7940";73091;"FR71";2012;6;0;0;0;0;0;0;73
"7941";73091;"FR71";2012;7;0,001021733;0,000802076;0,001281805;1,44e-05;6,95e-07;5,86e-05;73
"7942";73091;"FR71";2012;9;0,002659265;0,002148507;0,003246486;2,79e-06;1,34e-07;1,17e-05;73
"7943";73091;"FR71";2010;9;0,002818204;0,002285725;0,003422794;1,58e-05;7,6e-07;6,61e-05;73
"7944";73091;"FR71";2011;11;0,000176861;0,00014379;0,000214319;9,4e-07;4,22e-08;3,89e-06;73
"7945";73091;"FR71";2012;5;0;0;0;0;0;0;73
"7946";73091;"FR71";2011;2;0;0;0;0;0;0;73
"7947";73091;"FR71";2010;8;0,000974518;0,000797002;0,001170991;5,45e-06;2,46e-07;2,23e-05;73
"7948";73091;"FR71";2012;8;0,000857403;0,000701836;0,001029722;4,74e-06;2,14e-07;1,94e-05;73
"7949";73091;"FR71";2010;10;0,001726381;0,00140538;0,002088023;6,13e-06;2,89e-07;2,58e-05;73
"7950";73091;"FR71";2010;11;0,001029218;0,000837963;0,001244495;2,82e-06;1,27e-07;1,17e-05;73
"7951";73091;"FR71";2011;3;0;0;0;0;0;0;73
"7952";73091;"FR71";2012;10;0,002637672;0,002153064;0,003163239;2,4e-05;1,13e-06;0,000101043;73
"7953";73091;"FR71";2011;6;0;0;0;0;0;0;73
"7954";73091;"FR71";2011;7;0,000797282;0,0006522;0,000957787;3,29e-05;1,59e-06;0,000134374;73
"7955";73091;"FR71";2011;12;0,000172776;0,000132355;0,000222535;2,81e-06;1,34e-07;1,18e-05;73
"7956";73091;"FR71";2011;8;0,000623928;0,000510599;0,000747686;5,45e-06;2,46e-07;2,23e-05;73
"7957";73092;"FR71";2012;1;0;0;0;0;0;0;73
"7958";73092;"FR71";2011;10;0,00195229;0,001596419;0,002336306;1,23e-05;5,78e-07;5,15e-05;73
"7959";73092;"FR71";2011;3;0;0;0;0;0;0;73
"7960";73092;"FR71";2011;1;0;0;0;0;0;0;73
"7961";73092;"FR71";2011;9;0,001770975;0,001438337;0,002145737;3,71e-06;1,79e-07;1,55e-05;73
"7962";73092;"FR71";2012;5;0;0;0;0;0;0;73
"7963";73092;"FR71";2010;2;0;0;0;0;0;0;73
"7964";73092;"FR71";2011;5;0;0;0;0;0;0;73
"7965";73092;"FR71";2011;2;0;0;0;0;0;0;73
"7966";73092;"FR71";2012;2;0;0;0;0;0;0;73
"7967";73092;"FR71";2012;10;0,002637672;0,002153064;0,003163239;2,4e-05;1,13e-06;0,000101043;73
"7968";73092;"FR71";2010;12;0,000116786;9,44e-05;0,000141741;5,78e-05;2,75e-06;0,000242189;73
"7969";73092;"FR71";2010;6;0;0;0;0;0;0;73
"7970";73092;"FR71";2012;9;0,002659265;0,002148507;0,003246486;2,79e-06;1,34e-07;1,17e-05;73
"7971";73092;"FR71";2011;8;0,000623928;0,000510599;0,000747686;5,45e-06;2,46e-07;2,23e-05;73
"7972";73092;"FR71";2011;11;0,000176861;0,00014379;0,000214319;9,4e-07;4,22e-08;3,89e-06;73
"7973";73092;"FR71";2011;6;0;0;0;0;0;0;73
"7974";73092;"FR71";2010;7;0,000403253;0,000315303;0,000507029;6,35e-06;3,07e-07;2,59e-05;73
"7975";73092;"FR71";2012;7;0,001021733;0,000802076;0,001281805;1,44e-05;6,95e-07;5,86e-05;73
"7976";73092;"FR71";2010;8;0,000974518;0,000797002;0,001170991;5,45e-06;2,46e-07;2,23e-05;73
"7977";73092;"FR71";2011;4;0;0;0;0;0;0;73
"7978";73092;"FR71";2011;12;0,000172776;0,000132355;0,000222535;2,81e-06;1,34e-07;1,18e-05;73
"7979";73092;"FR71";2011;7;0,000797282;0,0006522;0,000957787;3,29e-05;1,59e-06;0,000134374;73
"7980";73092;"FR71";2010;4;0;0;0;0;0;0;73
"7981";73092;"FR71";2012;8;0,000857403;0,000701836;0,001029722;4,74e-06;2,14e-07;1,94e-05;73
"7982";73092;"FR71";2010;9;0,002818204;0,002285725;0,003422794;1,58e-05;7,6e-07;6,61e-05;73
"7983";73092;"FR71";2010;1;0;0;0;0;0;0;73
"7984";73092;"FR71";2010;3;0;0;0;0;0;0;73
"7985";73092;"FR71";2012;3;0;0;0;0;0;0;73
"7986";73092;"FR71";2012;12;0,000286938;0,000234852;0,000343892;1,87e-06;8,91e-08;7,85e-06;73
"7987";73092;"FR71";2012;6;0;0;0;0;0;0;73
"7988";73092;"FR71";2010;5;0;0;0;0;0;0;73
"7989";73092;"FR71";2012;11;0,00113539;0,000928892;0,001357521;7,28e-06;3,27e-07;3,01e-05;73
"7990";73092;"FR71";2012;4;0;0;0;0;0;0;73
"7991";73092;"FR71";2010;11;0,001029218;0,000837963;0,001244495;2,82e-06;1,27e-07;1,17e-05;73
"7992";73092;"FR71";2010;10;0,001726381;0,00140538;0,002088023;6,13e-06;2,89e-07;2,58e-05;73
"7993";73093;"FR71";2010;9;0,002818204;0,002285725;0,003422794;1,58e-05;7,6e-07;6,61e-05;73
"7994";73093;"FR71";2011;10;0,00195229;0,001596419;0,002336306;1,23e-05;5,78e-07;5,15e-05;73
"7995";73093;"FR71";2010;3;0;0;0;0;0;0;73
"7996";73093;"FR71";2011;3;0;0;0;0;0;0;73
"7997";73093;"FR71";2010;8;0,000974518;0,000797002;0,001170991;5,45e-06;2,46e-07;2,23e-05;73
"7998";73093;"FR71";2012;3;0;0;0;0;0;0;73
"7999";73093;"FR71";2010;12;0,000116786;9,44e-05;0,000141741;5,78e-05;2,75e-06;0,000242189;73
"8000";73093;"FR71";2010;4;0;0;0;0;0;0;73
"8001";73093;"FR71";2012;2;0;0;0;0;0;0;73
"8002";73093;"FR71";2010;7;0,000403253;0,000315303;0,000507029;6,35e-06;3,07e-07;2,59e-05;73
"8003";73093;"FR71";2010;10;0,001726381;0,00140538;0,002088023;6,13e-06;2,89e-07;2,58e-05;73
"8004";73093;"FR71";2012;6;0;0;0;0;0;0;73
"8005";73093;"FR71";2012;10;0,002637672;0,002153064;0,003163239;2,4e-05;1,13e-06;0,000101043;73
"8006";73093;"FR71";2011;2;0;0;0;0;0;0;73
"8007";73093;"FR71";2011;6;0;0;0;0;0;0;73
"8008";73093;"FR71";2012;7;0,001021733;0,000802076;0,001281805;1,44e-05;6,95e-07;5,86e-05;73
"8009";73093;"FR71";2011;11;0,000176861;0,00014379;0,000214319;9,4e-07;4,22e-08;3,89e-06;73
"8010";73093;"FR71";2011;1;0;0;0;0;0;0;73
"8011";73093;"FR71";2010;2;0;0;0;0;0;0;73
"8012";73093;"FR71";2012;8;0,000857403;0,000701836;0,001029722;4,74e-06;2,14e-07;1,94e-05;73
"8013";73093;"FR71";2011;8;0,000623928;0,000510599;0,000747686;5,45e-06;2,46e-07;2,23e-05;73
"8014";73093;"FR71";2011;7;0,000797282;0,0006522;0,000957787;3,29e-05;1,59e-06;0,000134374;73
"8015";73093;"FR71";2012;4;0;0;0;0;0;0;73
"8016";73093;"FR71";2010;11;0,001029218;0,000837963;0,001244495;2,82e-06;1,27e-07;1,17e-05;73
"8017";73093;"FR71";2012;5;0;0;0;0;0;0;73
"8018";73093;"FR71";2011;5;0;0;0;0;0;0;73
"8019";73093;"FR71";2010;1;0;0;0;0;0;0;73
"8020";73093;"FR71";2011;4;0;0;0;0;0;0;73
"8021";73093;"FR71";2010;5;0;0;0;0;0;0;73
"8022";73093;"FR71";2011;9;0,001770975;0,001438337;0,002145737;3,71e-06;1,79e-07;1,55e-05;73
"8023";73093;"FR71";2010;6;0;0;0;0;0;0;73
"8024";73093;"FR71";2012;12;0,000286938;0,000234852;0,000343892;1,87e-06;8,91e-08;7,85e-06;73
"8025";73093;"FR71";2012;9;0,002659265;0,002148507;0,003246486;2,79e-06;1,34e-07;1,17e-05;73
"8026";73093;"FR71";2012;1;0;0;0;0;0;0;73
"8027";73093;"FR71";2012;11;0,00113539;0,000928892;0,001357521;7,28e-06;3,27e-07;3,01e-05;73
"8028";73093;"FR71";2011;12;0,000172776;0,000132355;0,000222535;2,81e-06;1,34e-07;1,18e-05;73
"8029";73094;"FR71";2011;1;0;0;0;0;0;0;73
"8030";73094;"FR71";2011;2;0;0;0;0;0;0;73
"8031";73094;"FR71";2012;1;0;0;0;0;0;0;73
"8032";73094;"FR71";2010;12;0,000116786;9,44e-05;0,000141741;5,78e-05;2,75e-06;0,000242189;73
"8033";73094;"FR71";2011;6;0;0;0;0;0;0;73
"8034";73094;"FR71";2012;7;0,001021733;0,000802076;0,001281805;1,44e-05;6,95e-07;5,86e-05;73
"8035";73094;"FR71";2012;8;0,000857403;0,000701836;0,001029722;4,74e-06;2,14e-07;1,94e-05;73
"8036";73094;"FR71";2012;10;0,002637672;0,002153064;0,003163239;2,4e-05;1,13e-06;0,000101043;73
"8037";73094;"FR71";2010;3;0;0;0;0;0;0;73
"8038";73094;"FR71";2012;5;0;0;0;0;0;0;73
"8039";73094;"FR71";2012;12;0,000286938;0,000234852;0,000343892;1,87e-06;8,91e-08;7,85e-06;73
"8040";73094;"FR71";2011;8;0,000623928;0,000510599;0,000747686;5,45e-06;2,46e-07;2,23e-05;73
"8041";73094;"FR71";2012;6;0;0;0;0;0;0;73
"8042";73094;"FR71";2011;11;0,000176861;0,00014379;0,000214319;9,4e-07;4,22e-08;3,89e-06;73
"8043";73094;"FR71";2011;9;0,001770975;0,001438337;0,002145737;3,71e-06;1,79e-07;1,55e-05;73
"8044";73094;"FR71";2012;3;0;0;0;0;0;0;73
"8045";73094;"FR71";2010;9;0,002818204;0,002285725;0,003422794;1,58e-05;7,6e-07;6,61e-05;73
"8046";73094;"FR71";2010;2;0;0;0;0;0;0;73
"8047";73094;"FR71";2012;11;0,00113539;0,000928892;0,001357521;7,28e-06;3,27e-07;3,01e-05;73
"8048";73094;"FR71";2011;7;0,000797282;0,0006522;0,000957787;3,29e-05;1,59e-06;0,000134374;73
"8049";73094;"FR71";2011;10;0,00195229;0,001596419;0,002336306;1,23e-05;5,78e-07;5,15e-05;73
"8050";73094;"FR71";2012;4;0;0;0;0;0;0;73
"8051";73094;"FR71";2012;2;0;0;0;0;0;0;73
"8052";73094;"FR71";2010;8;0,000974518;0,000797002;0,001170991;5,45e-06;2,46e-07;2,23e-05;73
"8053";73094;"FR71";2012;9;0,002659265;0,002148507;0,003246486;2,79e-06;1,34e-07;1,17e-05;73
"8054";73094;"FR71";2011;5;0;0;0;0;0;0;73
"8055";73094;"FR71";2010;1;0;0;0;0;0;0;73
"8056";73094;"FR71";2011;3;0;0;0;0;0;0;73
"8057";73094;"FR71";2011;12;0,000172776;0,000132355;0,000222535;2,81e-06;1,34e-07;1,18e-05;73
"8058";73094;"FR71";2011;4;0;0;0;0;0;0;73
"8059";73094;"FR71";2010;6;0;0;0;0;0;0;73
"8060";73094;"FR71";2010;7;0,000403253;0,000315303;0,000507029;6,35e-06;3,07e-07;2,59e-05;73
"8061";73094;"FR71";2010;4;0;0;0;0;0;0;73
"8062";73094;"FR71";2010;11;0,001029218;0,000837963;0,001244495;2,82e-06;1,27e-07;1,17e-05;73
"8063";73094;"FR71";2010;5;0;0;0;0;0;0;73
"8064";73094;"FR71";2010;10;0,001726381;0,00140538;0,002088023;6,13e-06;2,89e-07;2,58e-05;73
"8065";73095;"FR82";2011;3;0;0;0;0;0;0;59
"8066";73095;"FR82";2010;8;0,003584921;0,002935273;0,004295656;1,71e-05;7,7e-07;6,98e-05;59
"8067";73095;"FR82";2011;6;0;0;0;0;0;0;59
"8068";73095;"FR82";2010;7;0,003834722;0,003130865;0,004597988;2,78e-05;1,34e-06;0,00011326;59
"8069";73095;"FR82";2012;8;0,0013784;0,001093598;0,001705946;2,13e-05;9,62e-07;8,73e-05;59
"8070";73095;"FR82";2010;3;0;0;0;0;0;0;59
"8071";73095;"FR82";2011;7;0,001629148;0,001180712;0,002194105;5,65e-05;2,73e-06;0,000230345;59
"8072";73095;"FR82";2010;10;0,005141492;0,004179147;0,006226329;1,6e-05;7,56e-07;6,74e-05;59
"8073";73095;"FR82";2012;11;0,000743811;0,000600514;0,000904799;7,99e-06;3,59e-07;3,3e-05;59
"8074";73095;"FR82";2012;6;0;0;0;0;0;0;59
"8075";73095;"FR82";2010;4;0;0;0;0;0;0;59
"8076";73095;"FR82";2012;12;0,000541032;0,000441346;0,000649435;4,21e-06;2e-07;1,77e-05;59
"8077";73095;"FR82";2010;5;0;0;0;0;0;0;59
"8078";73095;"FR82";2011;4;0;0;0;0;0;0;59
"8079";73095;"FR82";2011;11;0,000812741;0,000660754;0,000983931;3,76e-06;1,69e-07;1,55e-05;59
"8080";73095;"FR82";2012;10;0,000545964;0,000412459;0,000714264;1,48e-05;7e-07;6,24e-05;59
"8081";73095;"FR82";2010;6;0;0;0;0;0;0;59
"8082";73095;"FR82";2010;12;0,003411095;0,002748552;0,004174442;2,57e-06;1,23e-07;1,08e-05;59
"8083";73095;"FR82";2010;9;0,003551672;0,002898972;0,004275734;2,39e-05;1,15e-06;0,000100067;59
"8084";73095;"FR82";2011;2;0;0;0;0;0;0;59
"8085";73095;"FR82";2011;10;0,000534529;0,000436836;0,000639978;8,01e-06;3,78e-07;3,37e-05;59
"8086";73095;"FR82";2012;3;0;0;0;0;0;0;59
"8087";73095;"FR82";2010;1;0;0;0;0;0;0;59
"8088";73095;"FR82";2011;8;0,001976798;0,001408689;0,002703842;4,84e-05;2,18e-06;0,000197802;59
"8089";73095;"FR82";2012;9;0,000688588;0,000532354;0,000876616;1,86e-05;8,94e-07;7,77e-05;59
"8090";73095;"FR82";2012;4;0;0;0;0;0;0;59
"8091";73095;"FR82";2010;11;0,003835513;0,003105763;0,004673295;5,64e-06;2,53e-07;2,33e-05;59
"8092";73095;"FR82";2012;2;0;0;0;0;0;0;59
"8093";73095;"FR82";2012;7;0,001288326;0,000950504;0,001711244;5,22e-05;2,53e-06;0,000213071;59
"8094";73095;"FR82";2011;5;0;0;0;0;0;0;59
"8095";73095;"FR82";2010;2;0;0;0;0;0;0;59
"8096";73095;"FR82";2012;5;0;0;0;0;0;0;59
"8097";73095;"FR82";2011;9;0,00079222;0,000616357;0,001002554;1,63e-05;7,82e-07;6,8e-05;59
"8098";73095;"FR82";2011;1;0;0;0;0;0;0;59
"8099";73095;"FR82";2012;1;0;0;0;0;0;0;59
"8100";73095;"FR82";2011;12;0,001350462;0,001103515;0,001623952;4,92e-06;2,34e-07;2,06e-05;59
"8101";73096;"FR82";2010;2;0;0;0;0;0;0;59
"8102";73096;"FR82";2012;4;0;0;0;0;0;0;59
"8103";73096;"FR82";2012;8;0,0013784;0,001093598;0,001705946;2,13e-05;9,62e-07;8,73e-05;59
"8104";73096;"FR82";2011;2;0;0;0;0;0;0;59
"8105";73096;"FR82";2011;4;0;0;0;0;0;0;59
"8106";73096;"FR82";2012;10;0,000545964;0,000412459;0,000714264;1,48e-05;7e-07;6,24e-05;59
"8107";73096;"FR82";2012;6;0;0;0;0;0;0;59
"8108";73096;"FR82";2010;6;0;0;0;0;0;0;59
"8109";73096;"FR82";2010;7;0,003834722;0,003130865;0,004597988;2,78e-05;1,34e-06;0,00011326;59
"8110";73096;"FR82";2012;3;0;0;0;0;0;0;59
"8111";73096;"FR82";2010;4;0;0;0;0;0;0;59
"8112";73096;"FR82";2010;1;0;0;0;0;0;0;59
"8113";73096;"FR82";2010;5;0;0;0;0;0;0;59
"8114";73096;"FR82";2011;3;0;0;0;0;0;0;59
"8115";73096;"FR82";2011;11;0,000812741;0,000660754;0,000983931;3,76e-06;1,69e-07;1,55e-05;59
"8116";73096;"FR82";2012;9;0,000688588;0,000532354;0,000876616;1,86e-05;8,94e-07;7,77e-05;59
"8117";73096;"FR82";2010;12;0,003411095;0,002748552;0,004174442;2,57e-06;1,23e-07;1,08e-05;59
"8118";73096;"FR82";2011;9;0,00079222;0,000616357;0,001002554;1,63e-05;7,82e-07;6,8e-05;59
"8119";73096;"FR82";2010;11;0,003835513;0,003105763;0,004673295;5,64e-06;2,53e-07;2,33e-05;59
"8120";73096;"FR82";2011;5;0;0;0;0;0;0;59
"8121";73096;"FR82";2010;3;0;0;0;0;0;0;59
"8122";73096;"FR82";2010;9;0,003551672;0,002898972;0,004275734;2,39e-05;1,15e-06;0,000100067;59
"8123";73096;"FR82";2011;8;0,001976798;0,001408689;0,002703842;4,84e-05;2,18e-06;0,000197802;59
"8124";73096;"FR82";2011;6;0;0;0;0;0;0;59
"8125";73096;"FR82";2012;1;0;0;0;0;0;0;59
"8126";73096;"FR82";2012;12;0,000541032;0,000441346;0,000649435;4,21e-06;2e-07;1,77e-05;59
"8127";73096;"FR82";2012;2;0;0;0;0;0;0;59
"8128";73096;"FR82";2012;7;0,001288326;0,000950504;0,001711244;5,22e-05;2,53e-06;0,000213071;59
"8129";73096;"FR82";2011;10;0,000534529;0,000436836;0,000639978;8,01e-06;3,78e-07;3,37e-05;59
"8130";73096;"FR82";2011;12;0,001350462;0,001103515;0,001623952;4,92e-06;2,34e-07;2,06e-05;59
"8131";73096;"FR82";2012;5;0;0;0;0;0;0;59
"8132";73096;"FR82";2010;10;0,005141492;0,004179147;0,006226329;1,6e-05;7,56e-07;6,74e-05;59
"8133";73096;"FR82";2011;1;0;0;0;0;0;0;59
"8134";73096;"FR82";2012;11;0,000743811;0,000600514;0,000904799;7,99e-06;3,59e-07;3,3e-05;59
"8135";73096;"FR82";2011;7;0,001629148;0,001180712;0,002194105;5,65e-05;2,73e-06;0,000230345;59
"8136";73096;"FR82";2010;8;0,003584921;0,002935273;0,004295656;1,71e-05;7,7e-07;6,98e-05;59
"8137";73097;"FR82";2012;8;0,0013784;0,001093598;0,001705946;2,13e-05;9,62e-07;8,73e-05;59
"8138";73097;"FR82";2010;7;0,003834722;0,003130865;0,004597988;2,78e-05;1,34e-06;0,00011326;59
"8139";73097;"FR82";2010;6;0;0;0;0;0;0;59
"8140";73097;"FR82";2010;3;0;0;0;0;0;0;59
"8141";73097;"FR82";2012;11;0,000743811;0,000600514;0,000904799;7,99e-06;3,59e-07;3,3e-05;59
"8142";73097;"FR82";2012;10;0,000545964;0,000412459;0,000714264;1,48e-05;7e-07;6,24e-05;59
"8143";73097;"FR82";2010;1;0;0;0;0;0;0;59
"8144";73097;"FR82";2011;11;0,000812741;0,000660754;0,000983931;3,76e-06;1,69e-07;1,55e-05;59
"8145";73097;"FR82";2012;12;0,000541032;0,000441346;0,000649435;4,21e-06;2e-07;1,77e-05;59
"8146";73097;"FR82";2011;8;0,001976798;0,001408689;0,002703842;4,84e-05;2,18e-06;0,000197802;59
"8147";73097;"FR82";2012;4;0;0;0;0;0;0;59
"8148";73097;"FR82";2010;11;0,003835513;0,003105763;0,004673295;5,64e-06;2,53e-07;2,33e-05;59
"8149";73097;"FR82";2010;12;0,003411095;0,002748552;0,004174442;2,57e-06;1,23e-07;1,08e-05;59
"8150";73097;"FR82";2012;5;0;0;0;0;0;0;59
"8151";73097;"FR82";2012;2;0;0;0;0;0;0;59
"8152";73097;"FR82";2011;10;0,000534529;0,000436836;0,000639978;8,01e-06;3,78e-07;3,37e-05;59
"8153";73097;"FR82";2010;4;0;0;0;0;0;0;59
"8154";73097;"FR82";2012;3;0;0;0;0;0;0;59
"8155";73097;"FR82";2011;2;0;0;0;0;0;0;59
"8156";73097;"FR82";2011;6;0;0;0;0;0;0;59
"8157";73097;"FR82";2012;1;0;0;0;0;0;0;59
"8158";73097;"FR82";2011;12;0,001350462;0,001103515;0,001623952;4,92e-06;2,34e-07;2,06e-05;59
"8159";73097;"FR82";2010;10;0,005141492;0,004179147;0,006226329;1,6e-05;7,56e-07;6,74e-05;59
"8160";73097;"FR82";2011;9;0,00079222;0,000616357;0,001002554;1,63e-05;7,82e-07;6,8e-05;59
"8161";73097;"FR82";2012;7;0,001288326;0,000950504;0,001711244;5,22e-05;2,53e-06;0,000213071;59
"8162";73097;"FR82";2011;5;0;0;0;0;0;0;59
"8163";73097;"FR82";2010;2;0;0;0;0;0;0;59
"8164";73097;"FR82";2010;9;0,003551672;0,002898972;0,004275734;2,39e-05;1,15e-06;0,000100067;59
"8165";73097;"FR82";2012;9;0,000688588;0,000532354;0,000876616;1,86e-05;8,94e-07;7,77e-05;59
"8166";73097;"FR82";2011;3;0;0;0;0;0;0;59
"8167";73097;"FR82";2010;5;0;0;0;0;0;0;59
"8168";73097;"FR82";2012;6;0;0;0;0;0;0;59
"8169";73097;"FR82";2011;1;0;0;0;0;0;0;59
"8170";73097;"FR82";2010;8;0,003584921;0,002935273;0,004295656;1,71e-05;7,7e-07;6,98e-05;59
"8171";73097;"FR82";2011;4;0;0;0;0;0;0;59
"8172";73097;"FR82";2011;7;0,001629148;0,001180712;0,002194105;5,65e-05;2,73e-06;0,000230345;59
"8173";73098;"FR82";2012;3;0;0;0;0;0;0;59
"8174";73098;"FR82";2010;7;0,003834722;0,003130865;0,004597988;2,78e-05;1,34e-06;0,00011326;59
"8175";73098;"FR82";2011;2;0;0;0;0;0;0;59
"8176";73098;"FR82";2012;9;0,000688588;0,000532354;0,000876616;1,86e-05;8,94e-07;7,77e-05;59
"8177";73098;"FR82";2012;2;0;0;0;0;0;0;59
"8178";73098;"FR82";2011;6;0;0;0;0;0;0;59
"8179";73098;"FR82";2010;3;0;0;0;0;0;0;59
"8180";73098;"FR82";2012;8;0,0013784;0,001093598;0,001705946;2,13e-05;9,62e-07;8,73e-05;59
"8181";73098;"FR82";2010;6;0;0;0;0;0;0;59
"8182";73098;"FR82";2010;9;0,003551672;0,002898972;0,004275734;2,39e-05;1,15e-06;0,000100067;59
"8183";73098;"FR82";2010;2;0;0;0;0;0;0;59
"8184";73098;"FR82";2010;4;0;0;0;0;0;0;59
"8185";73098;"FR82";2012;6;0;0;0;0;0;0;59
"8186";73098;"FR82";2010;10;0,005141492;0,004179147;0,006226329;1,6e-05;7,56e-07;6,74e-05;59
"8187";73098;"FR82";2011;3;0;0;0;0;0;0;59
"8188";73098;"FR82";2012;4;0;0;0;0;0;0;59
"8189";73098;"FR82";2012;12;0,000541032;0,000441346;0,000649435;4,21e-06;2e-07;1,77e-05;59
"8190";73098;"FR82";2010;8;0,003584921;0,002935273;0,004295656;1,71e-05;7,7e-07;6,98e-05;59
"8191";73098;"FR82";2011;4;0;0;0;0;0;0;59
"8192";73098;"FR82";2012;10;0,000545964;0,000412459;0,000714264;1,48e-05;7e-07;6,24e-05;59
"8193";73098;"FR82";2011;7;0,001629148;0,001180712;0,002194105;5,65e-05;2,73e-06;0,000230345;59
"8194";73098;"FR82";2010;12;0,003411095;0,002748552;0,004174442;2,57e-06;1,23e-07;1,08e-05;59
"8195";73098;"FR82";2012;5;0;0;0;0;0;0;59
"8196";73098;"FR82";2011;8;0,001976798;0,001408689;0,002703842;4,84e-05;2,18e-06;0,000197802;59
"8197";73098;"FR82";2011;5;0;0;0;0;0;0;59
"8198";73098;"FR82";2010;1;0;0;0;0;0;0;59
"8199";73098;"FR82";2010;5;0;0;0;0;0;0;59
"8200";73098;"FR82";2011;9;0,00079222;0,000616357;0,001002554;1,63e-05;7,82e-07;6,8e-05;59
"8201";73098;"FR82";2011;11;0,000812741;0,000660754;0,000983931;3,76e-06;1,69e-07;1,55e-05;59
"8202";73098;"FR82";2012;1;0;0;0;0;0;0;59
"8203";73098;"FR82";2011;12;0,001350462;0,001103515;0,001623952;4,92e-06;2,34e-07;2,06e-05;59
"8204";73098;"FR82";2010;11;0,003835513;0,003105763;0,004673295;5,64e-06;2,53e-07;2,33e-05;59
"8205";73098;"FR82";2011;10;0,000534529;0,000436836;0,000639978;8,01e-06;3,78e-07;3,37e-05;59
"8206";73098;"FR82";2012;11;0,000743811;0,000600514;0,000904799;7,99e-06;3,59e-07;3,3e-05;59
"8207";73098;"FR82";2012;7;0,001288326;0,000950504;0,001711244;5,22e-05;2,53e-06;0,000213071;59
"8208";73098;"FR82";2011;1;0;0;0;0;0;0;59
"8209";73099;"FR82";2010;1;0;0;0;0;0;0;59
"8210";73099;"FR82";2012;8;0,0013784;0,001093598;0,001705946;2,13e-05;9,62e-07;8,73e-05;59
"8211";73099;"FR82";2012;4;0;0;0;0;0;0;59
"8212";73099;"FR82";2011;11;0,000812741;0,000660754;0,000983931;3,76e-06;1,69e-07;1,55e-05;59
"8213";73099;"FR82";2012;5;0;0;0;0;0;0;59
"8214";73099;"FR82";2011;4;0;0;0;0;0;0;59
"8215";73099;"FR82";2012;10;0,000545964;0,000412459;0,000714264;1,48e-05;7e-07;6,24e-05;59
"8216";73099;"FR82";2010;4;0;0;0;0;0;0;59
"8217";73099;"FR82";2012;11;0,000743811;0,000600514;0,000904799;7,99e-06;3,59e-07;3,3e-05;59
"8218";73099;"FR82";2010;6;0;0;0;0;0;0;59
"8219";73099;"FR82";2010;7;0,003834722;0,003130865;0,004597988;2,78e-05;1,34e-06;0,00011326;59
"8220";73099;"FR82";2012;9;0,000688588;0,000532354;0,000876616;1,86e-05;8,94e-07;7,77e-05;59
"8221";73099;"FR82";2012;1;0;0;0;0;0;0;59
"8222";73099;"FR82";2012;6;0;0;0;0;0;0;59
"8223";73099;"FR82";2011;6;0;0;0;0;0;0;59
"8224";73099;"FR82";2012;2;0;0;0;0;0;0;59
"8225";73099;"FR82";2010;12;0,003411095;0,002748552;0,004174442;2,57e-06;1,23e-07;1,08e-05;59
"8226";73099;"FR82";2011;12;0,001350462;0,001103515;0,001623952;4,92e-06;2,34e-07;2,06e-05;59
"8227";73099;"FR82";2011;9;0,00079222;0,000616357;0,001002554;1,63e-05;7,82e-07;6,8e-05;59
"8228";73099;"FR82";2011;2;0;0;0;0;0;0;59
